id,neighborhood,advertiser,title,category,search_keyword,rating,reviews_count,lat,lng,address,reward,discountPercentage,actionText,imageUrl
257,حي السليمانية,مطعم افاق النورس,مطعم افاق النورس,عام,مطعم,4.3,489,24.6924832,46.7024121,"2347-2369 شارع ابي بكر الرازي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
258,حي السليمانية,بيتزا روما,بيتزا روما,عام,مطعم,4.5,2078,24.6862331,46.6864519,"رقم 28، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
259,حي السليمانية,مطعم النبلاء,مطعم النبلاء,عام,مطعم,4.4,4831,24.693994,46.6970774,"طريق الأمير سلطان بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
260,حي السليمانية,مطعم الرياض الصيني,مطعم الرياض الصيني,عام,مطعم,3.9,2122,24.7114823,46.6970048,"PM6W+HQQ، عبدالله بن رواحة، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
261,حي السليمانية,مطاعم مستر دجاج,مطاعم مستر دجاج,عام,مطعم,3.9,1355,24.711463,46.695026,"شارع الامير ممدوح بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
262,حي السليمانية,مطاعم ساروجة فرع 2 عوائل,مطاعم ساروجة فرع 2 عوائل,عام,مطعم,4.3,1851,24.7109994,46.6948589,"شارع الامير ممدوح بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
263,حي السليمانية,مطعم مرايا,مطعم مرايا,عام,مطعم,4.4,2086,24.7013347,46.7113365,"3249 طريق الأمير سلطان بن عبدالعزيز, 7995، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
264,حي السليمانية,مطعم ضحى,مطعم ضحى,عام,مطعم,4.2,5400,24.7033155,46.7147007,"طريق الأمير سلطان بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
265,حي السليمانية,مطاعم بحرية خريص Bahrya,مطاعم بحرية خريص Bahrya,عام,مطعم,4,2591,24.6818251,46.6968814,"2815 طريق مكة المكرمة الفرعي، العليا، الرياض 12611 9472،",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
266,حي السليمانية,مطعم هضبة الطائف للأكلات الشعبية,مطعم هضبة الطائف للأكلات الشعبية,عام,مطعم,4.1,240,24.7051967,46.6915854,"6951-7015 عبدالله بن سليمان الحمدان، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
267,حي السليمانية,شيخ المندي | SHEIKH ALMANDI,شيخ المندي | SHEIKH ALMANDI,عام,مطعم,3.6,2352,24.693749,46.701865,"شارع الأمير عبدالعزيز بن مساعد بن جلوي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
268,حي السليمانية,مطاعم ركن هاشم,مطاعم ركن هاشم,عام,مطعم,3.9,4130,24.7062509,46.6994631,"الامير مشاري بن عبدالعزيز، عبدالله رواحة, الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
269,حي السليمانية,مطعم بربر,مطعم بربر,عام,مطعم,4.1,7305,24.6994432,46.6897011,"MMXQ+QV4، Tahila Street، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
270,حي السليمانية,دايموند,دايموند,عام,مطعم,4.1,1416,24.699178,46.6917477,"طريق الأمير محمد بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
271,حي السليمانية,عالم البهارات هندي,عالم البهارات هندي,عام,مطعم,3.9,1572,24.6946783,46.6828498,"al olaya district، al abtha",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
272,حي السليمانية,لالنكي,لالنكي,عام,مطعم,4.3,3652,24.717075,46.6840329,"2887 طريق العروبة، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
273,حي السليمانية,مطعم بابا بازل,مطعم بابا بازل,عام,مطعم,3.8,1006,24.6917926,46.7107719,"MPR6+P86، شارع الأمير مساعد بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
274,حي السليمانية,مطعم شعلي,مطعم شعلي,عام,مطعم,3.9,901,24.6829909,46.6892539,"شارع رقم 10، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
275,حي السليمانية,تيليا,تيليا,عام,مطعم,4.6,2443,24.6964796,46.6942542,"7816 عبدالله بن سليمان الحمدان، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
276,حي السليمانية,بيت الذواقة,بيت الذواقة,عام,مطعم,4.2,393,24.6915879,46.7079891,"شارع ابي بكر الرازي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
277,حي السليمانية,مطعم دار ورد للماكولات الارمنيه واللبنانيه فرع التحليه,مطعم دار ورد للماكولات الارمنيه واللبنانيه فرع التحليه,عام,مطعم,4.2,1908,24.6994917,46.6928833,"2803 طريق الأمير محمد بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
278,حي السليمانية,برج الحمام بيسترو,برج الحمام بيسترو,عام,مطعم,4.7,3751,24.6991863,46.7030196,"الملك محمد الخامس، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
279,حي السليمانية,ملتقى الشرق والغرب,ملتقى الشرق والغرب,عام,مطعم,4.7,783,24.6958204,46.6834448,"طريق الأمير محمد بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
280,حي السليمانية,بول,بول,عام,مطعم,4.4,6549,24.6971168,46.6865059,"طريق الأمير محمد بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
281,حي السليمانية,صوص للوجبات والبروستد,صوص للوجبات والبروستد,عام,مطعم,4.2,527,24.6913065,46.7076562,"2861 شارع ابي بكر الرازي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
282,حي السليمانية,مطعم شيزان الهندي,مطعم شيزان الهندي,عام,مطعم,3.8,3398,24.687315,46.686213,"MMPP+WFG، Wadi Al Tayri، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
283,حي السليمانية,مطعم كلمنتينا,مطعم كلمنتينا,عام,مطعم,3.6,2912,24.7081591,46.701253,"الامير مشاري بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
284,حي السليمانية,مطعم الحديقة,مطعم الحديقة,عام,مطعم,4,2805,24.6796917,46.7063361,"طريق الملك سعود، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
285,حي السليمانية,مطعم مشوار الاصيل,مطعم مشوار الاصيل,عام,مطعم,4,1274,24.7086164,46.6984014,"مقابل البلدية، عبدالله بن رواحة، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
286,حي السليمانية,مطعم نور الرياض البخاري - فرع السليمانية,مطعم نور الرياض البخاري - فرع السليمانية,عام,مطعم,3.8,656,24.6920604,46.7060546,"شارع أبوبكر الرازي،, الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
287,حي السليمانية,لابز بتشوي,لابز بتشوي,عام,مطعم,4.2,1682,24.6906098,46.7103724,"MPR6+64، Near Prince Sultan، شارع ابي بكر الرازي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
288,حي السليمانية,تركي عايض الشهراني للبخاري,تركي عايض الشهراني للبخاري,عام,بخاري,3.8,597,24.682659,46.7113902,"3199 الشيخ عبدالرحمن بن حسن، 7983، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
289,حي السليمانية,مطعم سفرة الرياض البخاري,مطعم سفرة الرياض البخاري,عام,بخاري,4,197,24.6921539,46.6936111,"2957 طريق الأمير سلطان بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
290,حي السليمانية,مطعم ركن الرازي البخاري,مطعم ركن الرازي البخاري,عام,بخاري,4,666,24.6920151,46.7066264,"7018 السامري، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
291,حي السليمانية,مطعم مذاق الرز,مطعم مذاق الرز,عام,بخاري,4,1748,24.6784916,46.7185185,"MPH9+9CR، طريق الملك عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
292,حي السليمانية,مطعم شيف الشواية البخاري The Grill Chief Bukkhari Restaurant,مطعم شيف الشواية البخاري The Grill Chief Bukkhari Restaurant,عام,بخاري,3.9,209,24.6812331,46.707504,"طريق الملك سعود، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
293,حي السليمانية,مطاعم اساس الزمرد البخاري,مطاعم اساس الزمرد البخاري,عام,بخاري,3.8,467,24.7120332,46.6975392,"4249 7726 شارع الامير ممدوح بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
294,حي السليمانية,مطعم شيف الشواية البخاري,مطعم شيف الشواية البخاري,عام,بخاري,4.2,32,24.6791349,46.7020902,"شارع الأمير عبدالعزيز بن مساعد بن جلوي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
295,حي السليمانية,مطعم الحجاز البخاري,مطعم الحجاز البخاري,عام,بخاري,3.4,118,24.7151926,46.679735,"2467 طريق العروبة، العليا، الرياض 12244 8060،،, الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
296,حي السليمانية,أنوار الشواية,أنوار الشواية,عام,بخاري,3.4,536,24.6976992,46.6858667,"Tahliah St, الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
297,حي السليمانية,Bukhari Restaurant,Bukhari Restaurant,عام,بخاري,3.6,250,24.7096093,46.6805714,"2544 خالد بن يزيد بن معاوية، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
298,حي السليمانية,مقلوبة,مقلوبة,عام,بخاري,4,862,24.6920653,46.7010462,"Soufian Al Thawi, الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
299,حي السليمانية,مطاعم بحار المرجان البخاري,مطاعم بحار المرجان البخاري,عام,بخاري,4,1831,24.6796538,46.6777683,"شارع التخصصي، بجوار اسواق العزيزية، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
300,حي السليمانية,مطعم الصوان البخاري Alsawan Albukhari Restaurant,مطعم الصوان البخاري Alsawan Albukhari Restaurant,عام,بخاري,3.7,3,24.707243,46.6993525,"عبدالله بن رواحة، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
301,حي السليمانية,مطعم فياض الخليج البخاري,مطعم فياض الخليج البخاري,عام,بخاري,4.1,17,24.7059658,46.6912927,"PM4R+9GM، عبدالله بن سليمان الحمدان، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
302,حي السليمانية,"مطعم وجبات سريعة لذيذ (بروستيد، شاورما، بخاري)","مطعم وجبات سريعة لذيذ (بروستيد، شاورما، بخاري)",عام,بخاري,3.7,53,24.6782512,46.7087153,"7503 شارع الأمير عبدالرحمن بن عبدالعزيز، الوزارات، الرياض 12624 2930،",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
303,حي السليمانية,بيت الشاورما,بيت الشاورما,عام,شاورما,4.3,37874,24.7085365,46.6874347,"شارع الامير ممدوح بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
304,حي السليمانية,شاورما عرب السليمانية,شاورما عرب السليمانية,عام,شاورما,4.3,180,24.7095024,46.6900495,"شارع الامير ممدوح بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
305,حي السليمانية,شا شاورما,شا شاورما,عام,شاورما,4.8,38,24.7043125,46.6994375,"PM3X+PQW، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
306,حي السليمانية,كوكب الشاورما - shawarma planet,كوكب الشاورما - shawarma planet,عام,شاورما,4.8,309,24.7086018,46.6876938,"شارع الامير ممدوح بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
307,حي السليمانية,شاورما عجيبة السليمانية,شاورما عجيبة السليمانية,عام,شاورما,4.1,3882,24.708895,46.6884188,"7377 شارع الامير ممدوح بن عبدالعزيز،, 3318, الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
308,حي السليمانية,🎉 فرفوش | Farfosh 🌯,🎉 فرفوش | Farfosh 🌯,عام,شاورما,4.6,582,24.6944154,46.6849648,"جانب فندق نارسيس، شارع العليا، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
